index,Seed,Ticks,SuccessfulInfluence,Topology,neighborhood,num_agents,num_features,num_traits,communication_regime,homophily,seed,Regions,Isolates,Homogeneity,AverageDistance
0,74349,2287863,402921,grid,moore,100,5,15,one-to-many,8,74349,10,4,0.3,0.6125
0,33364,4210605,236478,grid,moore,100,5,15,one-to-many,8,33364,16,5,0.37,0.645
0,84438,4723952,444250,grid,moore,100,5,15,one-to-many,8,84438,29,16,0.4,0.66
0,29462,2094076,208035,grid,moore,100,5,15,one-to-many,8,29462,20,11,0.23,0.67
0,94584,9999999,356487,grid,moore,100,5,15,one-to-many,8,94584,22,9,0.2,0.6795
0,24616,2721611,193087,grid,moore,100,5,15,one-to-many,8,24616,22,13,0.23,0.685
0,94693,3607763,259619,grid,moore,100,5,15,one-to-many,8,94693,16,4,0.28,0.635
0,52384,5758571,280195,grid,moore,100,5,15,one-to-many,8,52384,21,9,0.2,0.67
0,70539,7141998,547147,grid,moore,100,5,15,one-to-many,8,70539,20,13,0.5,0.6175
0,78195,3307088,310861,grid,moore,100,5,15,one-to-many,8,78195,23,10,0.26,0.7075
0,68712,1756521,115579,grid,moore,100,5,15,one-to-many,8,68712,25,13,0.39,0.6975
0,42489,5066024,422723,grid,moore,100,5,15,one-to-many,8,42489,25,10,0.41,0.7125
0,13171,9999999,544861,grid,moore,100,5,15,one-to-many,8,13171,22,10,0.24,0.7115
0,15104,3095500,279170,grid,moore,100,5,15,one-to-many,8,15104,21,12,0.29,0.66
0,38279,6384692,229988,grid,moore,100,5,15,one-to-many,8,38279,16,7,0.31,0.6925
0,51660,1028757,135514,grid,moore,100,5,15,one-to-many,8,51660,26,11,0.21,0.695
0,91380,1078062,141543,grid,moore,100,5,15,one-to-many,8,91380,22,6,0.2,0.7375
0,93136,3847819,280664,grid,moore,100,5,15,one-to-many,8,93136,15,5,0.38,0.6825
0,10970,2259550,244423,grid,moore,100,5,15,one-to-many,8,10970,11,2,0.24,0.6475
0,87695,1167515,141813,grid,moore,100,5,15,one-to-many,8,87695,23,7,0.24,0.73
0,76597,3231756,203134,grid,moore,100,5,15,one-to-many,8,76597,20,7,0.25,0.695
0,40133,6433218,367405,grid,moore,100,5,15,one-to-many,8,40133,14,5,0.26,0.6525
0,67104,3004809,208464,grid,moore,100,5,15,one-to-many,8,67104,18,5,0.21,0.7025
0,26673,9999999,454395,grid,moore,100,5,15,one-to-many,8,26673,20,5,0.21,0.6865000000000001
0,49524,1953040,228630,grid,moore,100,5,15,one-to-many,8,49524,17,8,0.39,0.615
